scorer,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000
bodyparts,left_top,leftt_top,left_top,leftt_bottom,left_bottom,left_bottom,right_top,right_top,right_top,right_bottom,right_bottom,right_bottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
168,328.0625181,155.9368896,0.999780476,333.564959,411.3799255,0.999714732,514.9709779,152.398428,0.999854982,512.6473255,406.3061209,0.999849141
169,328.046371,155.9383821,0.999777675,333.5621934,411.4513857,0.999710917,514.850144,152.3640447,0.9998523,512.524107,406.3324385,0.999861538
170,328.0496402,155.9367695,0.999778628,333.5100274,411.4827785,0.999717236,514.8719871,152.3395996,0.999851346,512.5232677,406.3330328,0.999861538
171,328.0320153,155.9456511,0.999778628,333.5621719,411.4537401,0.999712527,514.9530153,152.3984795,0.999857962,512.5681081,406.5035884,0.999863803
172,328.0618453,155.9259138,0.999770403,333.5734744,411.4855369,0.999706626,514.9471369,152.371932,0.999847651,512.7142193,406.1539104,0.999865115
173,328.0266986,155.8758621,0.999771953,333.4806051,411.4652726,0.999710917,515.132559,152.3256359,0.999845088,512.7819264,406.0607727,0.999867558
174,328.0489616,155.8715448,0.999768078,333.5209799,411.4728988,0.999717772,515.0846915,152.3034472,0.99985069,512.7567792,405.9800968,0.999864578
175,328.0292149,155.8780165,0.999770343,333.5167284,411.4278893,0.999708831,515.0871398,152.4372187,0.999845266,512.7152617,406.0692339,0.999869943
176,327.9986119,155.9185019,0.999771357,333.6018896,411.4214692,0.999721587,515.1302991,152.4035559,0.999848008,512.7739451,406.0911815,0.999873877
177,328.0339561,155.9088964,0.999771178,333.5835915,411.5106459,0.9997226,515.0569636,152.404912,0.999853373,512.7354882,406.0733323,0.999870539
178,328.0525584,155.9137516,0.999768734,333.5872741,411.5036303,0.999722123,515.0980799,152.5499187,0.999840021,512.7349966,406.0728364,0.999870539
179,327.9980311,155.9141531,0.999771833,333.5894899,411.5173281,0.999707341,515.1791663,152.4433866,0.999853492,512.8376288,406.1668162,0.999874711
180,329.06252,155.8817339,0.99964571,334.5003619,411.3415725,0.999828458,514.3893093,151.1956666,0.999878049,512.1902158,410.4437408,0.999515057
181,329.0675554,155.9070187,0.99965024,334.488111,411.2943875,0.999817371,514.3909179,151.1446846,0.999880016,512.2215784,410.4066281,0.999517798
182,329.0663729,155.9225693,0.999649525,334.4871116,411.4218894,0.999822617,514.3122675,151.234195,0.999880791,512.2449613,410.4440484,0.999517798
183,328.9884653,155.8276854,0.999677777,334.5542088,411.2430952,0.999824882,514.3915691,151.8355026,0.999874294,512.1043792,410.4743552,0.999454081
184,329.0303898,155.795536,0.999697089,334.5008531,411.2607943,0.999824047,514.3601745,151.083087,0.999875426,512.2857172,410.4381499,0.999508023
185,329.0299559,155.7974024,0.999697089,334.4301586,411.2223247,0.999827802,514.3560873,151.1072176,0.999872446,512.2492886,410.3519273,0.999506354
186,329.0133772,155.8282661,0.999698341,334.4266324,411.2519644,0.99983263,514.3819629,151.1997375,0.999874473,512.3195903,410.3908954,0.999500215
187,329.053267,155.8473463,0.99969852,334.4862461,411.2883962,0.999825597,514.3347393,151.1272027,0.999874115,512.2353315,410.3596444,0.999512434
188,329.1115751,155.8061438,0.999690592,334.4726624,411.2651268,0.999825597,514.3903841,151.172338,0.999891281,512.197057,410.3508658,0.999526143
189,329.1284461,155.8428345,0.999689102,334.3881812,411.2966378,0.999828696,514.1559606,150.5997491,0.999894679,512.6765919,409.9224882,0.999543071
190,329.182096,155.890028,0.999684036,334.375597,411.2959043,0.999822736,514.2081331,150.6605198,0.999894977,512.7381871,410.0270004,0.999568164
191,329.0478201,155.7673483,0.999694705,334.4083576,411.3179584,0.99983114,514.3847252,150.7710261,0.999896169,513.5674055,409.9161172,0.99962604
192,329.028048,155.9301949,0.999709129,334.4508777,411.1705566,0.999834895,514.0922605,150.4420848,0.999906063,513.7990861,410.4015455,0.999641418
193,328.9970169,155.7944965,0.99970746,334.4299092,411.26903,0.999829948,514.7346793,150.9246325,0.999901891,513.3402796,410.3232951,0.999632478
194,329.0617919,155.8402309,0.999704361,334.4765677,411.2325687,0.999834776,514.6623344,150.9589164,0.999901116,513.3193512,410.3506751,0.999632597
195,329.0696893,155.8142223,0.999690354,334.4794369,411.2215174,0.99983561,514.7513742,150.8665266,0.999902427,513.3899229,410.3687415,0.999637008
196,329.2176075,156.0023241,0.999700904,334.1406302,411.4592904,0.999833822,514.5967172,150.7695413,0.999886096,513.5367923,410.2851696,0.99966073
197,329.1711597,156.0255246,0.999705076,334.1648836,411.3892468,0.999838352,515.4439846,150.4687068,0.999914408,513.5720308,410.255794,0.999675512
198,329.1527352,156.0424433,0.999704123,334.0812478,411.3807694,0.999831498,515.4022737,150.4912634,0.999914408,513.5353997,410.1994834,0.999680758
199,329.2506299,156.076282,0.999670625,334.1363316,411.3814098,0.999833405,515.7769478,149.9213961,0.999922872,513.5127504,410.2478242,0.999670208
200,329.2689681,156.0372581,0.999673903,334.2120204,411.5169756,0.999848247,515.6876289,150.0828316,0.999922156,513.4738007,410.122148,0.999680519
201,329.1916118,155.9934416,0.999672651,334.2842836,411.6178657,0.999844134,515.2717986,150.0250955,0.999922991,513.4848189,410.1617498,0.999689102
202,329.1976128,155.8594646,0.999682665,334.3155727,411.433235,0.99984777,515.0683442,149.7768056,0.999924302,513.4497373,410.1403155,0.999693274
203,329.1051445,156.1140938,0.999660254,334.2798367,411.4282384,0.999837756,515.3437976,149.5806712,0.999926329,513.3348947,410.2409711,0.999683261
204,329.0467267,156.1311069,0.999665499,334.3816566,411.4841629,0.99984169,515.3849665,149.1246158,0.999926567,513.2979784,409.9792891,0.999719203
205,329.1481667,156.1818924,0.999640465,334.3287373,411.5397793,0.999844015,515.229902,149.4044487,0.999927163,513.3714304,409.9254546,0.999719858
206,329.0939102,156.1906905,0.999654889,334.3449941,411.5167257,0.999844491,515.6142708,149.4363867,0.99993062,513.378685,409.7066646,0.999753058
207,329.100749,156.3160062,0.999655843,334.3370428,411.5337419,0.999841273,515.451416,149.2632043,0.999927878,513.4253898,409.8441663,0.999759436
208,329.118824,156.1559129,0.999656796,334.2769938,411.5671631,0.999833822,515.8537261,148.9572846,0.999925792,513.7620859,409.7785368,0.999789119
209,329.38868,156.4198918,0.9996804,334.2658296,411.5540983,0.999835849,515.3667385,149.1902525,0.999909222,513.880023,409.6962729,0.999803066
210,329.2705917,156.3688207,0.999698341,334.3426638,411.5542984,0.999833584,515.7896566,149.2767889,0.999922514,513.7418594,409.5026903,0.999783933
211,328.7574716,156.6936717,0.999752641,334.2362542,411.5548567,0.99983418,515.1370839,149.5815179,0.99992466,513.4836962,409.670548,0.999763489
212,328.6660876,156.8104105,0.999763489,334.2416677,411.5318139,0.999831319,515.2369464,149.6572996,0.999923706,512.867676,409.591619,0.999715328
213,328.8824558,156.8030467,0.999699831,334.1066794,411.4829532,0.999822021,515.2742902,149.754039,0.999927163,512.9712691,409.851676,0.999689996
214,328.8503151,156.8577523,0.999702454,334.0905538,411.4677155,0.999821901,515.4916793,149.5339866,0.999930382,512.6902485,410.1871462,0.999671757
215,328.7631979,156.7105532,0.999688029,334.0482931,411.4361981,0.999821186,515.3021458,149.7172723,0.99992907,511.6898808,410.6128621,0.999587834
216,329.0129142,156.8602352,0.999676228,334.063549,411.4630901,0.999830484,515.7643152,149.276787,0.99993062,510.9235377,410.5802054,0.999526024
217,329.0724287,156.9146194,0.999670863,333.9507217,411.5551986,0.999821424,515.7534549,149.2204387,0.999938726,510.3648129,410.3067079,0.999528527
218,328.624279,157.8282555,0.999670982,333.9646459,411.538689,0.999821424,515.7383386,149.1729262,0.999939799,510.2445698,410.1979361,0.999492049
219,328.6007838,157.9092175,0.999670863,333.8613763,411.6580286,0.999820828,515.6492211,149.1202132,0.999940872,509.8965211,410.2243848,0.999464989
220,329.9232821,156.34061,0.999266148,333.854528,411.6505526,0.999819815,515.7033744,149.0596547,0.999941826,510.1278253,409.3531299,0.99958533
221,329.956461,156.1269698,0.999243498,333.8375683,411.6442071,0.999818325,515.8341073,148.8797612,0.999943137,510.1385746,409.5202055,0.999575019
222,330.0436759,156.1361547,0.999241829,333.835114,411.6469462,0.999818087,515.8788869,148.8515309,0.999943078,510.2631335,409.4807358,0.999593735
223,330.1537304,156.8294005,0.999474049,333.8304958,411.6652755,0.999814153,515.8689509,149.0141574,0.999940753,510.228117,409.5458722,0.999565363
224,330.1602602,156.8418331,0.999411225,333.9140234,411.6581167,0.999815822,515.6835318,149.2293962,0.999937415,510.5657458,409.6200347,0.999600947
225,329.5368023,157.0120974,0.999520779,333.9780931,411.6498394,0.999812782,515.7893911,149.2759553,0.999934077,510.5567985,409.4808731,0.999607325
226,329.5449691,157.1581578,0.999486208,333.9744205,411.6468082,0.999812841,515.9000461,149.3142707,0.999934316,510.5617599,409.4124203,0.999618053
227,329.723103,156.9456763,0.999471426,333.9763603,411.6464975,0.999810457,515.7915173,149.2559903,0.99993217,510.4894485,409.4889312,0.999596953
228,329.7091374,156.7012787,0.999491215,333.9361582,411.618396,0.999803245,515.8805723,149.3619527,0.99993217,510.5280123,409.4071574,0.999615133
229,328.3759785,157.5059977,0.999506414,333.9405432,411.6292126,0.999803424,515.7783528,149.2759497,0.999935389,511.224339,409.5602121,0.999635696
230,328.4804378,157.3432798,0.999524593,333.9039369,411.613385,0.999808431,515.2501282,149.7441443,0.999941707,511.1211171,409.6131954,0.999636829
231,327.7479205,157.4050841,0.999728918,333.874238,411.573062,0.999809265,515.2777529,149.371435,0.999940276,511.1023488,408.9294162,0.999684215
232,327.7950146,157.408391,0.999729753,333.8921375,411.5392336,0.999809086,514.9780143,149.586464,0.999936521,511.079751,408.9974499,0.999686837
233,329.3256855,157.9675841,0.999651909,333.8349323,411.5873618,0.999808908,514.8115236,149.5514798,0.999932528,511.0780463,409.0814409,0.999695539
234,329.3403158,157.859302,0.99965024,333.8438778,411.5607622,0.999807,515.0456536,149.6675088,0.999940813,511.0167503,409.0935936,0.999697804
235,329.1435456,158.0251012,0.999720514,333.8014083,411.5794384,0.999807596,514.8670481,149.6277174,0.999940574,510.8792639,409.2192278,0.999685884
236,329.0351777,158.0901079,0.999734044,333.7919836,411.5767828,0.999801278,514.8691661,149.8054867,0.999941468,510.8757396,408.9876761,0.999726474
237,328.9319482,156.9433956,0.999732971,333.9067101,411.6090186,0.999803245,514.4302468,150.2099152,0.999935389,511.1527233,408.9167271,0.999725938
238,328.9332542,156.9362302,0.999732673,333.8770475,411.6276626,0.999801099,514.408304,150.0545437,0.999931335,511.1590328,408.9013371,0.999719977
239,328.5507522,156.2688851,0.999745011,333.8240986,411.5173789,0.999783397,514.326736,150.5223117,0.999933481,511.1113892,408.4550738,0.999756336
240,328.4716415,156.1634641,0.999778271,333.7222548,411.6327233,0.999811292,514.1317765,150.2370927,0.999914765,511.3533406,408.2457595,0.9997648
241,328.4661536,156.2050414,0.99977386,333.7218719,411.6215841,0.999822378,514.2311426,150.1813066,0.999914885,511.1474867,408.3475971,0.999768019
242,328.3871541,156.1937504,0.999774218,333.6809068,411.4748167,0.999816298,514.2555766,150.2510421,0.999915242,511.0600266,408.3441215,0.99975884
243,328.4304471,156.1475086,0.999778867,333.7100897,411.4774328,0.999818325,514.1872847,150.1643004,0.999906838,511.4346352,408.3411264,0.999761939
244,328.4406953,156.1102362,0.999783158,333.6093874,411.7410377,0.999818325,514.2410136,150.3528738,0.999916255,511.1426749,408.4678178,0.999740958
245,328.4662132,156.1249123,0.999781847,333.6656322,411.7614017,0.999823511,514.2490075,150.342566,0.999914587,511.4452939,408.4120984,0.999762774
246,328.4895678,156.0924425,0.999779761,333.6717119,411.7564453,0.999823093,514.2508498,150.3384335,0.999914646,511.4233098,408.4117651,0.999760985
247,328.5262899,156.1062369,0.999780178,333.7984853,411.8231891,0.999831319,514.2557602,150.3463957,0.999914289,511.4402294,408.3551035,0.999764204
248,328.5408058,156.079308,0.999779344,333.7828069,411.8689975,0.999830484,514.2695431,150.3414428,0.999914229,511.26441,408.4550481,0.999748766
249,328.4831567,156.0913634,0.999781847,333.5239816,411.6986936,0.999801278,514.2701857,150.1667118,0.999920011,511.4851117,408.5427423,0.999752641
250,328.4021211,156.1172214,0.999798179,333.4964662,411.6388214,0.999792397,514.2729212,149.8187691,0.999915421,512.1058533,408.5685506,0.999751091
251,328.3837051,156.1510963,0.999794602,333.4968882,411.7612613,0.999799132,514.4275454,150.0626485,0.999923766,511.8182039,408.4817171,0.999752879
252,328.3821993,156.1433072,0.999795318,333.3639603,411.5990577,0.99978435,514.6203095,150.0595329,0.999926925,511.6889043,408.5410929,0.999742627
253,328.3603024,156.175787,0.999795616,333.4465027,411.6769588,0.999786139,514.6325145,150.0502629,0.999926746,511.7188854,408.5304871,0.999742985
254,328.3604565,156.2084928,0.99979955,333.4674826,411.6398895,0.999790668,514.6268747,150.2947874,0.999920249,511.6268182,408.5050673,0.999753475
255,328.3164954,156.2222838,0.999795914,333.4762177,411.7107687,0.999793649,514.6138934,150.3506415,0.999919891,511.6694646,408.521996,0.999751925
256,328.3251939,156.190793,0.999795914,333.4514403,411.7003083,0.999789953,514.593609,150.3377931,0.999920368,511.5531421,408.515667,0.99974674
257,328.3292351,156.1676908,0.999796271,333.5143423,411.7223745,0.999792635,514.5851691,150.358124,0.999920428,511.5262175,408.3459458,0.999754488
258,328.3504062,156.1433349,0.999792099,333.5118856,411.7179254,0.999792874,514.5093931,150.4147627,0.999920368,511.5705018,408.3393993,0.999758959
259,328.5273695,156.0573802,0.999769807,333.4261942,411.7308053,0.999787569,514.5166537,150.4603729,0.999919534,511.4138741,408.1795931,0.999761343
260,328.5305157,156.0664101,0.999771714,333.4613323,411.7507996,0.999790072,514.5220078,150.5791967,0.999919176,511.7281628,408.1551542,0.999760032
261,328.6064954,156.0197515,0.999742508,333.4310765,411.7624058,0.999789,514.3643976,150.9092348,0.999915004,511.9461174,408.3219328,0.999783874
262,328.6583905,156.0492311,0.999720097,333.4207668,411.7408697,0.999789357,514.4046066,151.0338061,0.999912322,512.4001002,407.961678,0.999815822
263,328.6856928,156.0428748,0.999709904,333.41537,411.7885526,0.999793172,514.3869292,150.9731171,0.999914527,511.4085016,407.1717198,0.999841988
264,328.655211,156.0289125,0.999713838,333.388669,411.7723678,0.999792635,514.3788241,150.929637,0.999914289,511.1926084,407.338702,0.999832034
265,328.6051617,156.0989575,0.999732256,333.4062014,411.6907674,0.999796987,514.2623811,150.9554834,0.999913573,511.1036592,407.3548298,0.999838233
266,328.594203,156.0815248,0.999722004,333.4758611,411.6430164,0.999802828,514.3497758,150.9808934,0.999912858,510.8611183,407.2398815,0.999836147
267,328.6034579,156.0736775,0.999722898,333.4752836,411.6611572,0.999802709,514.3343419,150.9948335,0.999912977,510.597774,407.4908233,0.999825001
268,328.7473207,156.1126251,0.999696612,333.4695058,411.6750917,0.99980402,514.3695135,150.9581611,0.999913692,511.4803982,406.8023317,0.999835968
269,328.7485452,156.0841351,0.999693274,333.4278336,411.698957,0.999800086,514.3776828,151.0679514,0.999914289,511.4289584,406.8000593,0.999825954
270,328.3013368,155.9103432,0.999734998,334.1925879,411.311933,0.999812543,515.2396298,155.5954003,0.999767184,512.6813233,406.4956324,0.999856949
271,328.3133512,156.0271225,0.999731898,334.4756875,411.1896711,0.999824286,515.3443309,155.5972834,0.999767303,512.5499849,406.5314314,0.999846637
272,328.3490438,155.9816341,0.999730051,334.4039283,411.2947922,0.999809623,515.3271517,155.5456409,0.999767184,512.4838557,406.4618626,0.999845862
273,328.3146796,155.9930773,0.999725521,334.3029313,411.3874725,0.999813557,515.3307442,155.5460517,0.999769568,512.5561597,406.5520973,0.999851465
274,328.3494382,156.0775328,0.999725103,334.3610778,411.394425,0.99980408,515.2936521,155.5499582,0.999772489,512.5442808,406.5676899,0.999847054
275,328.2707038,156.0243502,0.999730587,334.3668671,411.3031497,0.999806523,515.0552751,155.669912,0.999772429,512.3825781,406.645993,0.999852061
276,328.2858334,155.9956188,0.999728024,334.3881311,411.3559436,0.999795854,515.351006,155.5154289,0.999770999,512.3844712,406.6515067,0.999844432
277,328.2847099,155.9779396,0.999727964,334.3131895,411.2962722,0.999810755,515.1292902,155.6690188,0.999769449,512.2804089,406.6844714,0.999843657
278,328.2810726,155.9627962,0.999727249,334.3914466,411.2915655,0.999812782,515.1793121,155.7395861,0.999773622,512.2437217,406.6517043,0.999840021
279,328.2721362,155.9270792,0.999723077,334.3355474,411.432847,0.999818027,515.3279141,155.6373309,0.999776244,512.3134038,406.8015854,0.999842167
280,328.2909231,155.9179487,0.999722362,334.1059198,411.6461831,0.999801397,515.338896,155.5892769,0.999777198,512.2380826,406.8256271,0.999844611
281,328.4032512,156.165278,0.999709129,334.2412043,411.4832029,0.999813199,515.3744607,155.6738194,0.999773681,512.2260587,406.6812468,0.999841452
282,328.3406878,156.1681099,0.999712348,334.3847494,411.3493657,0.999818981,515.379854,155.6667221,0.999774337,512.2346513,406.6527495,0.999832034
283,328.6634345,156.9191971,0.999711752,334.5319309,411.5213976,0.999822736,515.1878145,155.6540108,0.999774694,512.0437908,406.577939,0.999812603
284,328.6052279,156.9387264,0.999711871,334.5161533,411.5291274,0.999812841,515.3681843,155.4417365,0.999777019,511.7264309,406.0933719,0.999828577
285,329.307054,157.6163435,0.999688089,334.5010448,411.5817811,0.999830186,515.0764443,155.6732396,0.999782205,511.5817637,406.0706038,0.999827564
286,329.1415734,157.5280704,0.999699473,334.398788,411.5887183,0.999827743,515.2546975,155.5634548,0.999786258,511.9268498,406.6190772,0.99981463
287,328.4460282,155.3686953,0.999475002,334.3036981,411.4920989,0.999824643,515.1826559,155.5914444,0.999786973,511.88413,406.2868655,0.999838233
288,328.2176266,156.1529546,0.999316573,334.2874994,411.5022829,0.999812841,515.5201554,155.2896534,0.999786198,511.6832385,405.9706118,0.999834657
289,327.8901155,156.21908,0.999317765,334.2870102,411.4415118,0.999818206,514.8194107,153.2958841,0.999773502,511.7980967,406.1708658,0.999845505
290,327.7156098,154.6459579,0.999880731,334.1236677,411.4720211,0.999809146,515.5229013,155.0682809,0.999780178,511.5248871,406.1526551,0.999824882
291,327.5510006,154.3903246,0.999871254,334.2340498,411.5587524,0.999808311,515.5495887,155.0366338,0.99978137,511.6699886,405.9935948,0.99982512
292,327.0728905,155.4840508,0.999889612,334.2698979,411.5878716,0.999794185,515.9267557,154.8951515,0.999769092,511.5649047,406.4234843,0.999818146
293,327.0417991,155.5274868,0.999891698,334.2372046,411.7476132,0.999811769,515.7032668,155.1026826,0.999754548,511.8325486,406.50454,0.999827981
294,327.0298257,155.5239305,0.999893427,334.2673459,411.6700902,0.999811351,515.9438698,155.0973195,0.999746561,511.4640989,406.7028186,0.999789059
295,328.3357229,153.3763046,0.999741435,334.2556748,411.7244523,0.999802947,516.2541125,154.8947269,0.999738216,511.4696746,406.8104844,0.999799311
296,328.0310392,153.7154579,0.999740362,334.2714386,411.661616,0.999796808,516.2965155,154.8489573,0.999745727,511.3813658,407.1599269,0.999792576
297,326.7185688,158.038141,0.999656916,334.2655602,411.7855594,0.999807775,516.3511652,154.766943,0.999743938,511.1885242,406.8419333,0.999790311
298,327.2084539,155.6414022,0.999653935,334.2495446,411.7839804,0.999809742,516.24744,153.4847393,0.999761224,511.4949355,406.6915455,0.999760985
299,325.4754599,158.1394162,0.999277711,334.3155122,411.819845,0.999809265,516.1756857,153.4176202,0.999763846,511.2564125,406.7744529,0.999799728
300,325.1261221,157.9398539,0.999240875,334.1602464,411.6713895,0.999825835,516.0928255,152.985074,0.999739408,511.4758291,406.6654129,0.999841809
301,327.6108074,158.4803524,0.994785547,334.1427474,411.6973344,0.999827743,516.1291478,152.9706135,0.999750137,511.2963667,406.6186142,0.999832511
302,327.4080229,158.1387849,0.994416416,334.119576,411.6898462,0.999822974,516.1827093,152.8930063,0.999755144,511.4612322,407.0109859,0.999844372
