apple_x,apple_y,apple_p
372.3080198,279.4071689,0.999999881
372.4489331,279.499707,1
372.4049237,279.3153005,0.99999994
370.99818,278.587554,0.99999994
370.6157913,279.0136321,0.999999881
370.6853205,279.111382,1
370.5252968,278.9671199,0.999999881
370.6324459,279.2151742,1
370.6869198,279.1803617,1
370.1967833,279.5050318,0.999999881
369.8592265,279.6306274,1
369.2609036,279.2917159,0.999999881
369.4387388,279.2443852,1
369.2259405,279.1617923,1
369.193212,279.098242,1
368.8500473,279.481118,1
368.726512,279.5021045,1
368.4771264,279.6304691,0.99999994
368.0001783,279.7378047,0.99999994
368.0929074,279.4411712,1
368.0596848,279.4818544,0.999999881
368.2572749,279.2584035,1
368.1310875,278.9049437,0.999999881
368.1331134,279.0295165,1
368.2320542,278.8721967,1
368.4256048,278.4830225,1
368.336796,278.3310983,1
368.29514,276.9198712,1
368.5751534,275.3068347,1
368.6061268,275.2574059,1
367.8735127,274.0521544,1
367.9807277,274.0410774,1
