base_x,base_y,base_p,MCP1_x,MCP1_y,MCP1_p,PIP1_x,PIP1_y,PIP1_p,tip1_x,tip1_y,tip1_p,MCP2_x,MCP2_y,MCP2_p,PIP2_x,PIP2_y,PIP2_p,DIP2_x,DIP2_y,DIP2_p,tip2_x,tip2_y,tip2_p
192.4364932,292.7438861,0.999999642,260.6250985,288.0519993,1,290.185797,291.0619813,1,312.1617532,299.8290613,0.999999523,277.9208969,233.6071701,0.999999881,325.5383679,215.6700878,1,338.2532873,233.1340733,1,353.0039527,245.6524028,0.999999762
192.5693657,292.6558291,0.999999642,260.6378404,288.0691664,1,290.125073,291.0579408,1,312.1680765,299.894668,0.999999464,277.9312897,233.5656557,0.999999881,325.4474567,215.8246794,1,338.3599101,233.1729221,1,353.593971,245.6654848,0.999999821
195.0697387,300.1063481,0.999995708,263.4561296,294.4379084,0.999999702,292.507696,295.9184597,0.999999881,316.0034407,306.0103954,0.999999523,278.4623549,240.2566383,0.999999762,327.2554564,218.5138774,1,340.1187133,234.1711712,0.99999994,354.6127279,245.7604791,0.999999881
195.0837342,298.8076849,0.999996424,263.5220232,294.3293834,0.999999642,292.2309748,295.9149861,0.999999821,315.4563701,306.102443,0.999999046,278.4281399,240.338376,0.999999702,327.1516788,218.524755,1,340.2410589,234.3641968,0.999999881,355.1209025,246.0409164,0.99999994
204.3440183,301.0739903,0.999991238,268.8153765,296.3561401,0.999998569,296.5313387,300.5257613,0.999999404,319.1423995,309.3649491,0.999998808,285.6685449,242.6511797,0.999999523,327.7409339,219.0975001,0.999999881,344.0196652,234.0877399,0.999999166,358.246423,246.6127784,0.999999881
204.3442058,301.1569519,0.999989867,268.7546991,296.2829113,0.999998689,296.6443965,300.4821201,0.999999464,319.1841676,309.2585645,0.999998808,285.6802294,242.5732642,0.999999523,327.7938356,218.8114814,0.999999821,343.7982378,233.8127027,0.999999166,357.9078416,246.6361694,0.999999762
208.1655123,302.114007,0.999997437,271.09547,297.3849387,0.999999404,299.6002874,300.91685,0.999999285,320.5570276,308.5230058,0.999999404,287.5157614,242.4685829,0.999999285,331.6332599,218.2752113,0.999999881,346.152385,233.1397891,0.999999642,361.9546194,245.6907336,0.999999642
208.0042448,302.0985837,0.999996662,271.7605629,297.2936811,0.999999523,301.0205799,300.8967734,0.999999166,322.0028121,308.7650557,0.999999702,287.5538926,242.4171833,0.999999404,331.5382231,218.3996177,0.999999881,346.1601613,233.4007902,0.999999642,362.1320595,246.2368624,0.999999642
214.6158817,301.7873058,0.999999166,273.8551052,298.0531796,0.999999881,304.3187234,300.8140622,0.999999166,325.0532243,310.3930988,0.999999166,290.546048,244.6866366,1,334.8217428,218.8360133,0.999999881,350.763267,233.9745274,0.999999881,364.0424675,245.9790705,0.999999881
214.4956889,301.8182878,0.999999046,273.8542306,297.9728756,0.99999994,304.3298051,300.6139657,0.999999285,325.2069223,310.2456083,0.999999046,290.5691516,244.8122122,1,334.5537124,219.0613308,0.999999881,350.7464685,233.937006,0.999999881,364.2321764,245.7648931,0.999999881
216.8912411,302.5475912,0.99999851,277.5054438,299.8612367,0.999999762,307.5080916,301.022897,0.999999642,328.4225101,311.1079004,0.999996305,293.6554766,246.4076428,0.999999881,337.3662605,220.3603934,0.999999762,354.0506669,234.4088836,1,367.0893674,244.9166467,1
217.1145487,302.4290366,0.999998093,277.9413252,300.1204263,0.999999762,307.0637298,301.462356,0.999999642,327.9994884,311.2613328,0.999997258,294.0122073,246.2756298,0.99999994,337.547097,220.3831266,0.999999762,354.3661495,234.5125346,1,367.3302608,245.0697094,1
